claim,Label
"According to a statement appearing to be coming from WHO There is no pandemic. The epidemic does not exist. No vaccine is needed. Healthy people do not need gloves, face masks and other protective equipment. There was no need for a lockdown and a curfew as well as the socalled contact tracing. The virus cannot survive on surfaces  such an isolation was only the demand of governments. Each and every organisation, fitness clubs, theatres, restaurants, cafes and bars can work at full capacity.",0
There are reports circulating on social media that Bill Gates said that a new experimental mRNA vaccine could change patients DNA.,0
"Quarantine has only worsened the situation, vaccination against coronavirus is pointless and harmful, says infectious disease specialist Nadiia Zholobak.",0
"Vaccines, chips, and 5G are interconnected and needed to establish control over people",0
"Last year, in China, a vaccine was compulsory and that vaccine supposedly hosts a digitized virus, is the one that causes COVID19 and can be activated through 5G antennas.",0
Spanish singer Miguel Bos accused Gates Foundation to be expelled from India for their vaccines.,0
Bill Gates faces trial in India for illegally testing vaccines.,0
A TV news screenshot says the home ministry of India has indicated that the country will be under lockdown after 15 June.,0
Irish Prime Minister Leo Varadkar is going to the Supreme Court to make the coronavirus vaccine mandatory for all people living in Ireland.,0
"Plandemia This video claims that the coronavirus was created in a laboratory, and that it is a plan to reduce the population where vaccines and abortion are involved, among many other claims.",0
Emmanuel Macron decided that African people couldnt enter the European terroritory anymore unless they have been vaccined with the European vaccine.,0
Bill Gates was expelled from India due to his Polio vaccines.,0
"A message accompanied by a photo of a poster from the Government delegation in Navarra, Spain, stating international vaccination center. According to the message that is circulating, these International Vaccination posters are beginning to be placed in government delegations, it will be the protocol of the new normal after the quarantine of the coronavirus. It also says that the virus was only an excuse to get us a mRNA genetic software vaccine synchronized to a digital identity.",0
French president Emanuel Macron announced a vaccine mandate for Africans willing to travel to Europe,0
A WhatsApp message that states that COVID19 means Certificate of identification of vaccination with artificial intelligence which is intended through the disease to carry out an international plan for the control and reduction of populations.,0
Nanochips were found in COVID19 vaccines.,0
"A picture taken in Colombia which shows a girl who fainted. The caption claims that the vaccine for COVID19 is starting to be distributed in poorer countries, but 200 girls fainted after the injection.",0
Bill Gates coronavirus vaccine developed by Oxford researchers caused all test subjects to get coronavirus.,0
"Bill Gates says that the COVID19 vaccine could kill 700,000 people.",0
"A viral message circulating on WhatsApp claims that a vaccine would be available in September 2020, thus ending speculation that the vaccine would not be available until 2021.",0
"A COVID vaccine was developed in Naigaon, in the state of Assam India.",0
"Multiple Facebook posts shared thousands of times by Filipino Facebook users make several false claims about a future vaccine for COVID19, the disease caused by the novel coronavirus. The posts also make claims about a link between a potential vaccine and the rollout of 5G technology.",0
Dr Anthony Fauci said a COVID19 vaccine must be delivered to people without proper studies being carried out.,0
Multiple Facebook posts shared hundreds of times claim that Bill Gates ultimate goal is to microchip the COVID19 vaccine to create virtual IDs. The posts also claim the billionaire philanthropist was in New Zealand in May and June 2020 to test and trial the COVID19 vaccine.,0
"A video has been viewed tens of thousands of times in multiple posts on YouTube, Facebook and Twitter which claim it shows US infectious disease expert Dr. Anthony Fauci admitting vaccines are toxic and can make you worse during a press conference about the novel coronavirus.",0
A vaccine for the coronavirus has been discovered.,1
Scientists develop a vaccine that cures COVID19 in three days.,0
"Vaccines are dangerous, says the German homeopathic organisation rzte fr Aufklrung, which campaigns against the coronary measures and against vaccines. They give four cases on her website that would show that vaccines can be dangerous. Three of the four cases are misleading, one is uncertain.",0
An article stating that Moderna vaccines had catastrophic results.,0
"An Instagram post claims Microsoft founder Bill Gates said up to 700,000 people could die from a COVID19 vaccine.",0
"Vaccines against the novel coronavirus are dangerous. Moreover, a mutation in the virus will make them ineffective.",0
Bill Gates said thousands of people will die with the COVID19 vaccine,0
"An image shared on social media claims vaccines are dangerous because they contain potassium chloride, the chemical used to stop the heart in lethal injections.",0
Children In Senegal Did Not Die After Receiving 'Coronavirus Vaccine',0
"Viral Posts Falsely Claim Coronavirus Vaccine, Drugs Developed In Asia",0
False Animal Vaccines Prove COVID19 Is Not A New Viral Disease,0
Did A US Biotech Company Already Develop A COVID19 Vaccine,1
Bharat Biotech Vaccine Available From 15 August Not So Fast!,0
"No, Trump Didnt Say Roche Medical  Announced Vaccine for COVID19",0
First Volunteer in UK COVID19 Vaccine Trial Dead Hoax Alert!,0
FITWebQoof Has Israel Discovered a Vaccine For Coronavirus,0
"Doctored Screenshots Claim Chinas Coronavirus Deaths Over 24,000",0
"No, This is Not Bharat Biotech VP Being Injected With Covaxin",0
"Punjabs Golden Temple Bearing PPEs, Ventilators Cost.",0
"Says Bill Gates said, We need to develop a digital certificate that shows who has received all the vaccinations. Only those with all the required vaccinations may travel, visit churches, participate in sports and music events, get a job, etc.",0
American coronavirus vaccine killed five Ukrainians.,0
New study The flu vaccine is 'significantly associated' with an increased risk of coronavirus,0
Four kids who took the coronavirus vaccine died immediately.,0
The COVID19 future vaccine will come with the ID  a mark. The ID tells everyone you are free of COVID.,0
"If you have had a flu shot in the last 35 years, you will probably test positive for COVID19.",0
"Due to the large number of people who will refuse the forthcoming COVID19 vaccine because it will include tracking microchips, the Gates Foundation is now spending billions to ensure that all medical and dental injections and procedures include the chips.",0
Bill Gates admits his COVID19 vaccine might kill nearly 1 million people.,0
Gates Foundation stands to make nearly 31.5 billion on a coronavirus vaccine in U.K.,0
Young people have a greater chance of being killed by the HPV vaccine than COVID19.,0
First volunteer in UK coronavirus vaccine trial has died.,0
The existence of a canine coronavirus vaccine casts doubt on statements that there isnt one for humans.,0
"The Gates Foundation tested a polio vax in India between 2000  2017 and paralysed 496,000 children.",0
"The Democrats are pushing for an implanted microchip in humans, and everyone to be vaccinated.",0
Says Dr. Anthony Fauci stands to lose 100 million dollars on Bill Gates vaccine for the coronavirus. Because he invested in this vaccine.,0
"Church services cant resume until were all vaccinated, says Bill Gates.",0
Mass vaccination for COVID19 in Senegal was started yesterday 48 and the first 7 CHILDREN who received it DIED on the spot.,0
